ts_code,code,name_x,last_price,pre_close,open,volume,amount,quote_time,pct_change,high,low,turnover_rate,pe_ttm,pb,source,run_ts,quote_date,trade_date,history_trade_date,history_close,name_y,industry,market,gap_days,hist_ret_close_1d,hist_ret_close_3d,hist_ret_close_5d,close_ma5_ratio,close_ma10_ratio,hist_close_range_pos_5d,hist_close_drawdown_10d,hist_close_vol_5d,hist_overnight_prev_1d,hist_overnight_prev_3d_mean,hist_overnight_prev_5d_mean,hist_overnight_prev_5d_std,hist_overnight_positive_rate_5d,is_new_listing_180d,prev_limit_move_like_1d,prev_soft_outlier_1d,name,live_return_vs_prev_close,live_return_vs_pre_close,live_range_pos,from_day_high,from_day_low,live_px_ma5_ratio,live_px_ma10_ratio,live_near_limit_move_like,live_soft_outlier,live_intraday_pullback
002594.SZ,2594,比亚迪,79.64,78.2,78.2,523707.0,416073.0,15:47:48,1.84,80.95,77.6,1.5,26.36,3.13,tencent.qt.gtimg.cn,2026-06-29T15:48:01,2026-06-29,2026-06-29,2026-04-29,105.4,比亚迪,汽车整车,主板,1,0.0386283011430823,0.0597225015081441,0.0371974020862035,0.0360555184209492,0.0292566696613414,1.0,-0.0013265112753458,0.0245068254620979,-9.854158454869476e-05,0.0001809383460223,-0.0001298708236125,0.0036421059026673,0.2,False,False,False,比亚迪,-0.24440227703984818,0.018414322250639437,0.6089552238805973,-0.016182828906732616,0.02628865979381456,-0.2171588094208312,-0.2222960040623413,False,True,False
002601.SZ,2601,龙佰集团,16.65,17.37,17.3,621519.0,105969.0,15:47:00,-4.15,17.96,16.38,3.13,53.25,1.74,tencent.qt.gtimg.cn,2026-06-29T15:48:01,2026-06-29,2026-06-29,2026-04-29,17.1,龙佰集团,化工原料,主板,1,0.0190703218116805,-0.0278567367822625,-0.0425531914893615,-0.0149769585253457,-0.0263622387974717,0.3137254901960788,-0.0446927374301674,0.0308263494706298,-0.0017878426698451,-0.0178422975213762,-0.0116096673691073,0.0199196718998062,0.0,False,False,False,龙佰集团,-0.026315789473684403,-0.041450777202072686,0.1708860759493666,-0.07293986636971062,0.016483516483516425,-0.04089861751152102,-0.05198428514490672,False,False,True
002603.SZ,2603,以岭药业,15.54,14.66,14.63,271943.0,41208.0,15:47:00,6.0,15.55,14.22,1.98,18.96,2.46,tencent.qt.gtimg.cn,2026-06-29T15:48:01,2026-06-29,2026-06-29,2026-04-29,16.97,以岭药业,中成药,主板,1,-0.0029377203290247,0.0179964007198558,0.0291085506367496,0.0092779826335196,0.0145274107730015,0.8648648648648634,-0.0110722610722611,0.007197771869873,-0.0011750881316098,0.0019820535498866,-0.0006207282246007,0.0086231761106365,0.2,False,False,False,以岭药业,-0.08426635238656455,0.0600272851296042,0.9924812030075176,-0.0006430868167203174,0.09282700421940926,-0.07577019150707753,-0.07096311352902496,False,True,False
002648.SZ,2648,卫星化学,24.23,24.87,24.67,1048345.0,253816.0,15:47:03,-2.57,24.83,23.81,3.11,13.93,2.42,tencent.qt.gtimg.cn,2026-06-29T15:48:01,2026-06-29,2026-06-29,2026-04-29,29.23,卫星化学,化工原料,主板,1,0.0079310344827585,0.0540930400288495,0.1046863189720332,0.0343973388067095,0.0579463607079517,1.0,0.0,0.0147469223781296,0.003448275862069,-0.000267509156524,0.0002879297035554,0.0058496407817365,0.8,False,False,False,卫星化学,-0.17105713308244952,-0.025733815842380436,0.4117647058823548,-0.024164317358034593,0.01763964720705591,-0.14254370443768127,-0.12302291070976146,False,True,False
002709.SZ,2709,天赐材料,50.91,50.01,50.48,912697.0,463216.0,15:47:57,1.8,52.22,49.16,6.05,36.2,5.62,tencent.qt.gtimg.cn,2026-06-29T15:48:01,2026-06-29,2026-06-29,2026-04-29,59.32,天赐材料,化工原料,主板,1,0.0999442243194523,0.1246224601214913,0.1449131532599596,0.0981623166002894,0.1381845920066571,1.0,0.0,0.0631398647725861,0.0035229504411455,0.008905491914118,0.005345385068646,0.009665889438221,0.8,False,False,False,天赐材料,-0.14177343223196226,0.017996400719856087,0.5718954248366008,-0.02508617387973966,0.035598047192839655,-0.05752792417193642,-0.02317974411566237,False,True,False
002714.SZ,2714,牧原股份,35.99,33.56,33.6,1393660.0,490125.0,15:47:15,7.24,36.14,33.11,3.67,21.24,2.48,tencent.qt.gtimg.cn,2026-06-29T15:48:01,2026-06-29,2026-06-29,2026-04-29,44.62,牧原股份,农业综合,主板,1,0.0304849884526559,0.0343069077422344,-0.0022361359570661,0.0290115769567822,0.0042763898266937,1.0,-0.0391903531438415,0.0263257896867001,0.0032332563510393,0.0001521473784668,-0.0013858261687947,0.0039129337671765,0.4,False,False,False,牧原股份,-0.19341102644553998,0.0724076281287247,0.950495049504951,-0.004150525733259469,0.08698278465720333,-0.17001060836677284,-0.18996173756470836,False,True,False
002736.SZ,2736,国信证券,10.1,9.99,10.0,402576.0,40625.0,15:47:54,1.1,10.24,9.93,0.42,9.54,1.07,tencent.qt.gtimg.cn,2026-06-29T15:48:01,2026-06-29,2026-06-29,2026-04-29,11.12,国信证券,证券,主板,1,0.0145985401459851,0.0109090909090907,-0.0167992926613617,0.0098074827460949,-0.0204369274136716,0.933333333333329,-0.0937245313773431,0.0148055424758196,-0.0054744525547445,-0.0021367933652793,-0.0018152785519986,0.0023268456697487,0.2,False,False,False,国信证券,-0.09172661870503596,0.011011011011010874,0.5483870967741924,-0.013671875,0.017119838872104776,-0.0828187431892482,-0.11028893587033128,False,True,False
002812.SZ,2812,恩捷股份,65.32,62.86,62.53,276895.0,178447.0,15:47:03,3.91,66.3,62.11,3.37,170.23,2.51,tencent.qt.gtimg.cn,2026-06-29T15:48:01,2026-06-29,2026-06-29,2026-04-29,84.47,恩捷股份,电气设备,主板,1,0.07591389631894,0.0944545218968644,0.1301846400856303,0.0797095891811743,0.1159257546733603,1.0,0.0,0.0690551066872292,0.0002547446185199,0.0133420025163341,0.0069942167169084,0.0190324012332881,0.8,False,False,False,恩捷股份,-0.22670770687818165,0.03913458479160026,0.7661097852028629,-0.01478129713423837,0.05168249879246489,-0.16506889587647333,-0.1370632142149416,False,True,False
002821.SZ,2821,凯莱英,167.75,152.5,155.55,106012.0,170007.0,15:47:48,10.0,167.75,151.0,3.34,54.51,3.45,tencent.qt.gtimg.cn,2026-06-29T15:48:01,2026-06-29,2026-06-29,2026-04-29,126.8,凯莱英,生物制药,主板,1,-0.0207738049270215,0.0830201571574991,0.1217268223637648,0.0512352843641186,0.0809797017928235,0.846109839816933,-0.0207738049270215,0.0491681126310992,-0.0040157541122867,0.0075777895467843,0.0035652693405212,0.0140193284159594,0.2,False,False,False,凯莱英,0.3229495268138802,0.10000000000000009,1.0,0.0,0.11092715231788075,0.39073122201956556,0.43008158498222526,True,True,False
002841.SZ,2841,视源股份,32.33,32.28,32.4,41735.0,13433.0,15:47:09,0.15,32.69,31.53,0.8,20.58,1.72,tencent.qt.gtimg.cn,2026-06-29T15:48:01,2026-06-29,2026-06-29,2026-04-29,36.90960120680198,视源股份,元器件,主板,1,0.0129205921938091,-0.0023860021208906,0.027861240098334,-0.0047606453319226,0.0209452493352868,0.2926829268292721,-0.0299046145913893,0.0337574550877589,-0.0043068640646027,-0.000111936876313,0.0102376617745252,0.0276642222465986,0.4,False,False,False,视源股份,-0.12407614975688275,0.0015489467162328463,0.6896551724137927,-0.011012542061792585,0.02537266095781776,-0.12824611254566232,-0.10572970631481615,False,True,False
002916.SZ,2916,深南电路,434.16,433.5,428.4,129011.0,552476.0,15:47:51,0.15,453.0,403.83,1.94,81.37,17.97,tencent.qt.gtimg.cn,2026-06-29T15:48:01,2026-06-29,2026-06-29,2026-04-29,314.51,深南电路,元器件,主板,1,-0.0013336296954878,0.043635518980621,0.043843345502821,0.0120020593345773,0.0513981981379645,0.644390243902438,-0.0226538222498446,0.0340834943295632,-0.0204172355761598,-0.0006331846861519,0.0021424921089857,0.0153900964064037,0.6,False,False,False,深南电路,0.3804330545928589,0.0015224913494811254,0.6168395363026242,-0.04158940397350985,0.07510586137731234,0.3970010940214943,0.4513848262490181,False,True,False
002920.SZ,2920,德赛西威,78.6,78.9,78.96,93417.0,73014.0,15:47:54,-0.38,79.8,76.93,1.57,20.11,3.09,tencent.qt.gtimg.cn,2026-06-29T15:48:01,2026-06-29,2026-06-29,2026-04-29,103.96,德赛西威,汽车配件,主板,1,0.0055131057162201,-0.0731098430813124,-0.0252226910454759,-0.0375143502573787,-0.033227009383166,0.0649942987457233,-0.0731098430813124,0.0398283221162938,-0.0132507979495115,-0.0248731734456198,-0.0141403148123287,0.0222426268753767,0.2,False,False,False,德赛西威,-0.24393997691419778,-0.0038022813688214363,0.5818815331010428,-0.015037593984962405,0.021708046275835002,-0.27230307743584037,-0.2690615903955065,False,True,False
002938.SZ,2938,鹏鼎控股,101.0,110.98,108.67,655311.0,669439.0,15:47:51,-8.99,109.5,99.88,2.84,63.05,7.24,tencent.qt.gtimg.cn,2026-06-29T15:48:01,2026-06-29,2026-06-29,2026-04-29,72.82,鹏鼎控股,元器件,主板,1,-0.0241222192441705,0.0171811705545466,-0.0441060645838804,-0.0202620886365473,0.031371715884144,0.2200357781753111,-0.0564913189945583,0.050343866262211,-0.0154114178504423,0.0015097261634836,0.0027820741900316,0.0140280204453289,0.6,False,False,False,鹏鼎控股,0.3869815984619611,-0.08992611281311946,0.11642411642411685,-0.07762557077625576,0.011213456147376899,0.35887845437666477,0.4304935911054457,False,True,True
003816.SZ,3816,中国广核,3.99,3.94,3.95,1122005.0,44548.0,15:47:03,1.27,4.03,3.89,0.29,21.25,1.6,tencent.qt.gtimg.cn,2026-06-29T15:48:01,2026-06-29,2026-06-29,2026-04-29,4.54,中国广核,新型电力,主板,1,-0.0360934182590233,-0.0215517241379309,-0.0173160173160172,-0.0202848511005609,-0.005694261936049,0.0,-0.0360934182590233,0.0208528069003728,0.0,-0.0028766731352937,-0.0021551884305324,0.0026395445344961,0.0,False,False,False,中国广核,-0.12114537444933915,0.012690355329949332,0.7142857142857143,-0.00992555831265507,0.02570694087403602,-0.13897280966767356,-0.12614980289093292,False,True,False
300014.SZ,300014,亿纬锂能,64.6,62.21,62.0,903443.0,570611.0,15:47:33,3.84,65.58,60.52,4.28,31.34,3.25,tencent.qt.gtimg.cn,2026-06-29T15:48:01,2026-06-29,2026-06-29,2026-04-29,74.1,亿纬锂能,电气设备,创业板,1,0.0521084765014907,0.0177173465183353,0.032320980774589,0.0273402839396628,0.0375390302300508,1.0,0.0,0.0283675065038558,-0.0032656538406929,-0.0008923706138154,0.0001331829038455,0.0044557666349586,0.6,False,False,False,亿纬锂能,-0.1282051282051282,0.03841826072978605,0.8063241106719358,-0.014943580359865871,0.0674157303370786,-0.10437000887311454,-0.09547879415841709,False,True,False
300015.SZ,300015,爱尔眼科,8.6,8.0,8.0,1786003.0,149451.0,15:47:36,7.5,8.67,7.82,2.25,23.79,3.48,tencent.qt.gtimg.cn,2026-06-29T15:48:01,2026-06-29,2026-06-29,2026-04-29,10.95,爱尔眼科,医疗保健,创业板,1,-0.0117328519855596,-0.0036396724294813,0.1105476673427992,0.0081016387405634,0.0675636150921321,0.8059701492537301,-0.0117328519855596,0.0333645694524173,-0.0063176895306858,-0.0057425024264804,-0.0069251483081698,0.0067312623655263,0.2,False,False,False,爱尔眼科,-0.21461187214611865,0.07499999999999996,0.917647058823529,-0.008073817762399127,0.0997442455242965,-0.208248941263119,-0.16154821097786876,False,True,False
300033.SZ,300033,同花顺,239.48,242.0,242.5,226391.0,546979.0,15:47:06,-1.04,249.99,236.88,5.16,53.95,25.79,tencent.qt.gtimg.cn,2026-06-29T15:48:01,2026-06-29,2026-06-29,2026-04-29,233.45,同花顺,软件服务,创业板,1,0.0097318339100345,0.0215736040609135,-0.0538623652427657,0.0077442414614772,-0.0182637840474698,0.6582109479305729,-0.0538623652427657,0.0250243025319754,-0.0143166089965397,-0.0052759766854787,-0.0026851524357985,0.0102324175788837,0.4,False,False,False,同花顺,0.02582994217177137,-0.010413223140495864,0.19832189168573544,-0.04204168166726674,0.010976021614319542,0.03377421694236271,0.007094405638517598,False,False,False
300059.SZ,300059,东方财富,20.1,20.07,20.27,5037985.0,1016346.0,15:47:21,0.15,20.59,19.93,3.77,24.26,3.32,tencent.qt.gtimg.cn,2026-06-29T15:48:01,2026-06-29,2026-06-29,2026-04-29,20.26,东方财富,证券,创业板,1,0.0049603174603174,0.0284263959390864,0.0039643211100099,0.0131013101310131,0.0126911123515962,1.0,0.0,0.0122670352006691,-0.0069444444444444,-0.0012806164878923,-0.0019634462816553,0.0053676276620908,0.2,False,False,False,东方财富,-0.007897334649555776,0.001494768310911887,0.2575757575757601,-0.023797960174842037,0.008529854490717526,0.005100510051005092,0.004693551740724722,False,False,False
300122.SZ,300122,智飞生物,12.02,11.38,11.37,388561.0,45612.0,15:47:00,5.62,12.04,11.07,2.75,-1.95,1.86,tencent.qt.gtimg.cn,2026-06-29T15:48:01,2026-06-29,2026-06-29,2026-04-29,15.05,智飞生物,生物制药,创业板,1,0.0080375083724046,0.0168918918918918,-0.0150523560209423,0.0083076510786548,-0.0079103493737638,1.0,-0.0407903123008285,0.0133961527704779,-0.0066979236436703,-0.0091793233286869,-0.0065736636461601,0.004159041333928,0.0,False,False,False,智飞生物,-0.20132890365448508,0.056239015817223015,0.9793814432989695,-0.0016611295681062677,0.08581752484191507,-0.1946938228594398,-0.20764667106130508,False,True,False
300124.SZ,300124,汇川技术,65.23,63.28,62.98,482978.0,307473.0,15:47:45,3.08,65.97,62.01,2.0,37.26,5.04,tencent.qt.gtimg.cn,2026-06-29T15:48:01,2026-06-29,2026-06-29,2026-04-29,67.59,汇川技术,电器仪表,创业板,1,0.1015319426336376,0.0438610038610038,0.0101629053953071,0.0405505265102532,0.0291587362009897,1.0,0.0,0.0623517995912456,0.0102672750977836,-0.0086949328833638,-0.0059274335346076,0.0137275792009003,0.4,False,False,False,汇川技术,-0.034916407752626166,0.030815423514538587,0.8131313131313145,-0.011217219948461365,0.051927108530882116,0.004218240039411514,-0.006775789874381322,False,False,False
300142.SZ,300142,沃森生物,12.84,11.67,11.61,1056858.0,131286.0,15:47:12,10.03,12.85,11.5,6.7,71.86,2.85,tencent.qt.gtimg.cn,2026-06-29T15:48:01,2026-06-29,2026-06-29,2026-04-29,12.89,沃森生物,生物制药,创业板,1,0.003112840466926,0.0850168350168349,0.0496742671009773,0.0477971061615996,0.0449939197405757,1.0,0.0,0.0386515540984789,-0.0132295719844357,0.013158433671108,0.0064107112046891,0.0276318685403605,0.2,False,False,False,沃森生物,-0.0038789759503491394,0.10025706940874035,0.9925925925925928,-0.0007782101167315147,0.11652173913043473,0.04373272638595327,0.04094041345764099,True,False,False
300223.SZ,300223,北京君正,242.05,233.21,232.0,624686.0,1475034.0,15:47:30,3.79,249.67,220.0,14.81,188.43,9.23,tencent.qt.gtimg.cn,2026-06-29T15:48:01,2026-06-29,2026-06-29,2026-04-29,125.32,北京君正,半导体,创业板,1,0.0104821802935011,0.0460767946577629,0.011542497376705,0.0255990572214219,0.036524846158936,1.0,0.0,0.0229159058218879,0.0079019512981777,0.0065401420449528,0.0108886934754512,0.0084919946706364,1.0,False,False,False,北京君正,0.9314554739865946,0.037905750182239295,0.7431749241658248,-0.030520286778547567,0.10022727272727283,0.9808989131858061,1.0020015880367898,False,True,False
300274.SZ,300274,阳光电源,155.64,151.05,149.02,849159.0,1299435.0,15:47:18,3.04,159.41,145.0,5.35,27.06,6.83,tencent.qt.gtimg.cn,2026-06-29T15:48:01,2026-06-29,2026-06-29,2026-04-29,138.07,阳光电源,电气设备,创业板,1,0.0629763646162138,0.0319904327677704,0.0084727193046527,0.0340153376070937,0.0283547961836097,1.0,0.0,0.0343976904617741,-0.0068519516513971,-0.022002654530221,-0.0131426866286303,0.0184205964088608,0.2,False,False,False,阳光电源,0.12725429130151378,0.0303872889771597,0.738376127689104,-0.023649708299353978,0.07337931034482748,0.16559822658917978,0.1592173569784674,False,True,False
300308.SZ,300308,中际旭创,1220.0,1253.89,1239.0,352899.0,4263177.0,15:46:57,-2.7,1264.21,1169.49,3.18,91.02,39.27,tencent.qt.gtimg.cn,2026-06-29T15:48:01,2026-06-29,2026-06-29,2026-04-29,845.0007722709307,中际旭创,通信设备,创业板,1,0.0254545454545453,-0.0462124713920112,-0.0458144413615754,-0.0190212475823395,-0.0133086699377544,0.2916666666666665,-0.0568561872909699,0.0275659172287992,-0.0106303030303031,-0.0002085311113305,0.001361965158143,0.0090446815184907,0.6,False,False,False,中际旭创,0.44378566272935194,-0.027027889208782296,0.533255912162162,-0.03497045585780845,0.043189766479405645,0.41632305818274484,0.4245707958832252,False,True,False
300316.SZ,300316,晶盛机电,56.2,58.37,59.2,556655.0,317059.0,15:47:18,-3.72,61.24,53.37,4.52,177.6,4.32,tencent.qt.gtimg.cn,2026-06-29T15:48:01,2026-06-29,2026-06-29,2026-04-29,41.81,晶盛机电,专用机械,创业板,1,0.0379841112214498,-0.0397335783187872,-0.0706823738608579,-0.0156330931864199,-0.0479551871755169,0.4622356495468278,-0.0946297098310956,0.038547104754524,-0.0069513406156902,-0.0176112105210799,-0.011264951877392,0.0193982830139557,0.2,False,False,False,晶盛机电,0.34417603444152123,-0.03717663183142017,0.3595933926302419,-0.08229915088177664,0.05302604459434157,0.32316240523614437,0.27971582111303395,False,True,True
300347.SZ,300347,泰格医药,49.16,45.05,45.07,400585.0,189563.0,15:47:24,9.12,50.1,43.58,7.07,54.87,2.02,tencent.qt.gtimg.cn,2026-06-29T15:48:01,2026-06-29,2026-06-29,2026-04-29,56.38,泰格医药,医疗保健,创业板,1,-0.0344237026888165,0.0064262763298821,-0.0175988848231398,-0.0065548350718915,-0.0164334810369491,0.1518987341772151,-0.0390318731890233,0.0253964752427039,-0.0443569104298682,-0.0160946930993765,-0.011075431727214,0.0187257551467125,0.0,False,False,False,泰格医药,-0.1280595956012771,0.0912319644839068,0.855828220858895,-0.01876247504990025,0.12804038549793484,-0.13377502114462914,-0.1423886117023132,False,True,False
300394.SZ,300394,天孚通信,295.15,318.0,309.0,528001.0,1586395.0,15:47:33,-7.19,313.99,288.86,4.85,148.24,58.89,tencent.qt.gtimg.cn,2026-06-29T15:48:01,2026-06-29,2026-06-29,2026-04-29,311.09,天孚通信,通信设备,创业板,1,0.0041639767591994,-0.0394602772717449,-0.1713326762739406,-0.0381238018675406,-0.0995583033755348,0.032017870439314,-0.1797880194051887,0.0356440527162454,-0.0154938670109748,-0.0051704690066428,-0.0074399173199866,0.0109614159329257,0.4,False,False,False,天孚通信,-0.051239191230833536,-0.07185534591194975,0.25029844807003443,-0.06000191088888196,0.021775254448521686,-0.0874095603240368,-0.14569620766109193,False,False,True
300408.SZ,300408,三环集团,166.69,160.05,170.0,914292.0,1544877.0,15:47:03,4.15,180.35,160.58,4.89,111.05,14.83,tencent.qt.gtimg.cn,2026-06-29T15:48:01,2026-06-29,2026-06-29,2026-04-29,82.01,三环集团,元器件,创业板,1,0.0040401567091086,0.093612481664222,0.2240298507462688,0.0664776717209811,0.1529431612095992,1.0,0.0,0.034048020873291,-0.0048971596474045,-0.0022483509184312,0.0073707288404288,0.0141528559650035,0.6,False,False,False,三环集团,1.0325570052432629,0.041487035301468245,0.309054122407688,-0.07574161352924869,0.03804957030763467,1.167676662592005,1.3434226989638836,False,True,True
300413.SZ,300413,芒果超媒,14.82,14.35,14.33,232130.0,34078.0,15:47:09,3.28,14.94,14.22,2.27,26.46,1.18,tencent.qt.gtimg.cn,2026-06-29T15:48:01,2026-06-29,2026-06-29,2026-04-29,19.82,芒果超媒,影视音像,创业板,1,0.0143295803480041,-0.0387972841901067,-0.0593260560037968,-0.0219107777339124,-0.0423270197139542,0.1917808219178088,-0.0655351249410656,0.0197180052309015,-0.0051177072671442,-0.0098020220263591,-0.0070234375474085,0.008172481011948,0.0,False,False,False,芒果超媒,-0.25227043390514636,0.032752613240418116,0.8333333333333341,-0.008032128514056214,0.04219409282700415,-0.26865377023292536,-0.2839195979899497,False,True,False
300418.SZ,300418,昆仑万维,39.78,38.75,39.38,664222.0,268780.0,15:46:57,2.66,42.25,39.28,5.65,-29.88,3.99,tencent.qt.gtimg.cn,2026-06-29T15:48:01,2026-06-29,2026-06-29,2026-04-29,50.18,昆仑万维,互联网,创业板,1,0.0116935483870967,-0.0141453831041257,-0.0643296662315868,-0.0130207308917823,-0.0374434128750097,0.2101449275362314,-0.0802785923753666,0.0199566893387812,-0.0006048387096774,-0.0013741749513007,-0.0017721961012051,0.0015654977866362,0.0,False,False,False,昆仑万维,-0.20725388601036265,0.02658064516129044,0.16835016835016842,-0.058461538461538454,0.01272912423625261,-0.21757601982612795,-0.23693700606153612,False,True,True
300433.SZ,300433,蓝思科技,51.83,55.59,56.58,1950390.0,1029154.0,15:47:18,-6.76,57.0,50.4,3.92,79.55,5.01,tencent.qt.gtimg.cn,2026-06-29T15:48:01,2026-06-29,2026-06-29,2026-04-29,25.82,蓝思科技,元器件,创业板,1,0.0078064012490242,-0.0053929121725732,-0.0524770642201835,-0.0123173437380461,-0.0205970488942836,0.1834862385321094,-0.0524770642201835,0.0281402781348511,-0.0097580015612802,-0.006258616494815,-0.0053251498927501,0.0037459950664049,0.0,False,False,False,蓝思科技,1.0073586367157241,-0.06763806440007203,0.2166666666666666,-0.09070175438596495,0.028373015873015772,0.982633310381761,0.9660129727269278,False,True,True
300442.SZ,300442,润泽科技,76.2,77.77,77.03,307233.0,234862.0,15:47:48,-2.02,78.89,74.92,1.88,24.04,8.7,tencent.qt.gtimg.cn,2026-06-29T15:48:01,2026-06-29,2026-06-29,2026-04-29,90.44,润泽科技,软件服务,创业板,1,0.0241195787566526,-0.027003765465304,-0.0327272727272727,-0.0119950184622779,-0.0238637467485509,0.2817460317460311,-0.0566391989151977,0.0286512901096449,-0.0105310836824822,-0.0018896584186319,-0.0047339108497008,0.0068972439534822,0.4,False,False,False,润泽科技,-0.15745245466607694,-0.020187733059020108,0.3224181360201515,-0.034098111294207145,0.017084890549919907,-0.16755882802770428,-0.17755879591153878,False,True,False
300450.SZ,300450,先导智能,40.02,40.83,40.5,551613.0,219326.0,15:47:24,-1.98,40.7,38.89,3.54,41.77,3.75,tencent.qt.gtimg.cn,2026-06-29T15:48:01,2026-06-29,2026-06-29,2026-04-29,55.81,先导智能,专用机械,创业板,1,0.008128612716763,-0.0201896067415729,-0.0508503401360543,-0.0127016699688649,-0.0146191602810833,0.2173913043478274,-0.0508503401360543,0.021052542939468,-0.0428106936416184,-0.0146213548093784,-0.008772812885627,0.0190332199749495,0.0,False,False,False,先导智能,-0.2829242071313385,-0.01983835415135915,0.624309392265194,-0.016707616707616668,0.02905631267678066,-0.2920322671950183,-0.29340725308097027,False,True,False
300454.SZ,300454,深信服,90.32,89.3,91.26,87466.0,79582.0,15:47:30,1.14,92.86,89.81,3.04,67.45,3.6,tencent.qt.gtimg.cn,2026-06-29T15:48:01,2026-06-29,2026-06-29,2026-04-29,113.6,深信服,软件服务,创业板,1,-0.0093311240952298,0.0146480886030724,0.0302920370034462,0.0004050936118498,0.0088361973269392,0.4842300556586269,-0.0466599530043638,0.0412396395697298,-0.0129066015522805,-0.0018074237538941,-0.0038874014843432,0.0126901441364004,0.2,False,False,False,深信服,-0.2049295774647888,0.011422172452407509,0.16721311475409553,-0.027353004522937874,0.005678654938202854,-0.20460749951564905,-0.19790417832245455,False,True,False
300496.SZ,300496,中科创达,58.33,59.2,59.2,146981.0,86125.0,15:47:51,-1.47,60.47,57.32,3.98,58.55,2.61,tencent.qt.gtimg.cn,2026-06-29T15:48:01,2026-06-29,2026-06-29,2026-04-29,63.93,中科创达,软件服务,创业板,1,0.006454659949622,-0.0021851100358981,-0.0088372093023255,-0.0065885570438511,0.0109268014990748,0.2484848484848466,-0.0190271597360749,0.0179279064756288,0.0004722921914357,-0.0044298921107276,-0.0059769272762706,0.006937343864907,0.2,False,False,False,中科创达,-0.08759580791490695,-0.014695945945946032,0.32063492063492016,-0.03538944931370924,0.01762037683182127,-0.09360723498150858,-0.07762614842106941,False,True,False
300498.SZ,300498,温氏股份,12.57,12.16,12.17,1050358.0,131069.0,15:47:45,3.37,12.91,11.95,1.77,38.31,2.19,tencent.qt.gtimg.cn,2026-06-29T15:48:01,2026-06-29,2026-06-29,2026-04-29,16.12,温氏股份,农业综合,创业板,1,0.0247933884297522,0.0234920634920634,-0.0335731414868104,0.0166498486377397,-0.0123154218491512,1.0,-0.0611531741409435,0.0239839824398933,0.0012714558169102,-0.002969722718939,-0.0023862938833865,0.0029273381678638,0.2,False,False,False,温氏股份,-0.2202233250620348,0.033717105263157965,0.6458333333333338,-0.026336173508907823,0.051882845188284676,-0.20724016145307766,-0.22982660376202424,False,True,False
300502.SZ,300502,新易盛,556.96,566.0,556.0,518139.0,2837117.0,15:47:51,-1.6,576.0,524.22,4.13,72.31,40.0,tencent.qt.gtimg.cn,2026-06-29T15:48:01,2026-06-29,2026-06-29,2026-04-29,537.0,新易盛,通信设备,创业板,1,0.0028760318231053,-0.0005025406220335,-0.1376403141109023,-0.0257655088334222,-0.0523618601236695,0.0211480362537759,-0.1376403141109023,0.0506336014718881,-0.0120643932319874,0.0030953145763356,-0.0175891282531132,0.04323276280935,0.2,False,False,False,新易盛,0.03716945996275611,-0.015971731448763182,0.632290459636926,-0.033055555555555505,0.06245469459387287,0.010446261080329977,-0.01713866222435556,False,False,False
300628.SZ,300628,亿联网络,33.55,33.28,33.28,101662.0,33749.0,15:46:57,0.81,33.69,32.72,1.4,15.78,5.1,tencent.qt.gtimg.cn,2026-06-29T15:48:01,2026-06-29,2026-06-29,2026-04-29,36.8,亿联网络,通信设备,创业板,1,0.0,-0.0131402520783052,-0.0264550264550265,-0.008460419248801,0.0044216387357387,0.0,-0.0264550264550265,0.0088610904995562,-0.0040760869565217,-0.0048404155055751,-0.0033915100159277,0.0028844143667376,0.2,False,False,False,亿联网络,-0.08831521739130432,0.008112980769230616,0.8556701030927828,-0.004155535767289997,0.025366748166259168,-0.0960284528749259,-0.08428407664173809,False,True,False
300661.SZ,300661,圣邦股份,133.6,131.55,131.57,214683.0,284058.0,15:47:09,1.56,140.93,126.03,3.57,147.96,16.91,tencent.qt.gtimg.cn,2026-06-29T15:48:01,2026-06-29,2026-06-29,2026-04-29,88.0,圣邦股份,半导体,创业板,1,-0.0039615166949631,-0.0151091214325684,0.074743527112848,-0.0063458368148865,0.052644170384813,0.3226837060702882,-0.0235241899689303,0.0316025211662604,-0.0265987549518957,-0.0105839555755029,0.0139844382016908,0.035734733107403,0.6,False,False,False,圣邦股份,0.5181818181818181,0.01558342835423776,0.5080536912751671,-0.052011636982899345,0.060065063873680824,0.5085476841083085,0.5981052404933069,False,True,True
300750.SZ,300750,宁德时代,392.36,381.0,386.96,425259.0,1652988.0,15:47:15,2.98,396.0,378.2,1.0,22.99,5.55,tencent.qt.gtimg.cn,2026-06-29T15:48:01,2026-06-29,2026-06-29,2026-04-29,445.0,宁德时代,电气设备,创业板,1,0.0405218977248813,0.0002247696111485,0.0198235361521714,0.0153558308805075,0.0163243125131151,1.0,-0.0044088222846231,0.0252859275868814,0.0101246288025813,-0.0034882576873875,0.0025968535982093,0.0140253845237914,0.6,False,False,False,宁德时代,-0.11829213483146062,0.029816272965879298,0.795505617977529,-0.009191919191919196,0.037440507667900746,-0.10475277796791926,-0.10389886009517779,False,True,False
