ts_code,trade_date,close,open,high,low,ret_close_1d,ret_close_3d,ret_close_5d,close_ma5_ratio,close_ma10_ratio,close_range_pos_5d,close_drawdown_10d,close_vol_5d,overnight_prev_1d,overnight_prev_3d_mean,overnight_prev_5d_mean,overnight_prev_5d_std,overnight_positive_rate_5d,name,industry,market,gap_days,is_new_listing_180d,prev_limit_move_like_1d,prev_soft_outlier_1d,turnover_rate,volume_ratio,pe,pb,total_mv,circ_mv,pre_close
600585.SH,2026-06-26,17.17,17.61,17.86,17.16,-0.032676056338028,-0.0154816513761467,-0.0332207207207206,-0.0186328303612254,-0.0400313094040032,0.211009174311927,-0.0958399157451288,0.0242577682170065,-0.0078873239436619,-0.0038057958738929,-0.0029591532000114,0.0051380625972168,0.2,海螺水泥,水泥,主板,1,False,False,False,,,,,,,17.17
600588.SH,2026-06-26,8.75,9.15,9.18,8.75,-0.054054054054054,-0.0960743801652892,-0.1062308478038814,-0.0711252653927813,-0.0957007027697394,0.0,-0.1463414634146341,0.0270754832500132,-0.0108108108108108,-0.005008401607746,-0.0064657028522757,0.0051488243898366,0.0,用友网络,软件服务,主板,1,False,False,False,,,,,,,8.75
600600.SH,2026-06-26,51.59,52.51,52.98,51.55,-0.0169588414634145,-0.0304454049990602,-0.0428571428571428,-0.0206537833630736,-0.064126984126984,0.0133779264214067,-0.1514802631578946,0.0109921231376103,0.0005716463414633,-0.0005340503076723,-0.0017302422885655,0.0032749116949386,0.4,青岛啤酒,啤酒,主板,1,False,False,False,,,,,,,51.59
600606.SH,2026-06-26,1.24,1.24,1.28,1.23,-0.008,-0.0676691729323308,-0.0606060606060606,-0.0357698289269051,-0.0598938589840789,0.0769230769230769,-0.1205673758865247,0.0182253595899083,-0.008,-0.005172932330827,-0.0046075187969925,0.0037661245094949,0.0,绿地控股,全国地产,主板,1,False,False,False,,,,,,,1.24
600674.SH,2026-06-26,13.99,13.89,14.11,13.84,0.0079250720461094,-0.0277970813064628,-0.0223619846261355,-0.0118660827800537,-0.0406637866008366,0.2133333333333335,-0.1117460317460317,0.0148047541585018,0.0007204610951008,0.0004717960425874,2.5727167165756627e-06,0.0007705880576477,0.4,川投能源,水力发电,主板,1,False,False,False,,,,,,,13.99
600660.SH,2026-06-26,50.43,48.07,50.66,47.8,0.0504061653822121,0.023959390862944,0.0096096096096094,0.0255419530646276,0.0047417915205609,0.926517571884985,-0.0475920679886686,0.028716766417931,0.0012497396375754,-0.0003971778405766,-0.0014395879056271,0.0026377414689085,0.4,福耀玻璃,汽车配件,主板,1,False,False,False,,,,,,,50.43
600732.SH,2026-06-26,12.78,13.19,13.44,12.75,-0.0288753799392097,0.0134813639968278,0.0158982511923688,-0.0088413215449046,-0.002731174404994,0.322033898305084,-0.0589101620029455,0.0353356109673446,0.0022796352583585,-0.00260638707289,-0.0043612453520907,0.0062433384326829,0.4,爱旭股份,电气设备,主板,1,False,False,False,,,,,,,12.78
600754.SH,2026-06-26,18.28,18.77,18.9,18.26,-0.0250666666666665,-0.0508826583592938,-0.0625641025641025,-0.034337031167459,-0.0587992997631551,0.0137931034482755,-0.1190361445783132,0.0078329044104508,0.0010666666666665,-0.0003473086159433,-0.0031908900293271,0.0036325795174106,0.2,锦江酒店,酒店餐饮,主板,1,False,False,False,,,,,,,18.28
600803.SH,2026-06-26,15.9,16.1,16.1,15.72,-0.0074906367041197,-0.0490430622009568,-0.0233415233415233,-0.0245398773006134,-0.0489861833841737,0.1621621621621622,-0.1382113821138211,0.017825455094682,0.0049937578027465,-0.0019696760888717,-0.0008087689747477,0.0048503638479827,0.4,新奥股份,供气供热,主板,1,False,False,False,,,,,,,15.9
600809.SH,2026-06-26,108.1,111.0,113.88,107.92,-0.0183436251362151,-0.0098919215973622,-0.0457274011299435,-0.0113769388352357,-0.045786365602408,0.3432007400555035,-0.1164691458929301,0.0324811461027642,0.0079912822375589,0.0021142095459995,-0.0008147563226495,0.0058299724742163,0.2,山西汾酒,白酒,主板,1,False,False,False,,,,,,,108.1
600741.SH,2026-06-26,15.87,16.54,16.59,15.83,-0.0416666666666666,-0.0451263537906138,-0.0245851259987707,-0.0344366025797031,-0.0373650370010919,0.0396039603960387,-0.0757134536983111,0.022740259526717,-0.001207729468599,-0.0004091284102286,-0.0007469543752446,0.0033124151365434,0.4,华域汽车,汽车配件,主板,1,False,False,False,,,,,,,15.87
600745.SH,2026-06-26,16.87,16.07,16.87,15.99,0.0497822028624768,0.010179640718563,-0.0017751479289939,0.0312996698862941,-0.0118901189011889,0.7947019867549677,-0.1162912519643791,0.0421842611453821,0.0,-0.0042555091455399,-0.0064349332151055,0.0100802529078537,0.2,闻泰科技,半导体,主板,1,False,False,False,,,,,,,16.87
600690.SH,2026-06-26,19.72,19.89,19.9,19.57,-0.0070493454179254,0.0,0.0138817480719795,-0.0002027986209693,-0.0207567782302117,0.4351851851851848,-0.0724365004703669,0.0224275206818128,0.0015105740181269,0.0027175615194842,0.0030455766300721,0.0010903779382614,1.0,海尔智家,家用电器,主板,1,False,False,False,,,,,,,19.72
600887.SH,2026-06-26,24.27,24.61,24.68,24.27,-0.0138155221454693,-0.0077677841373672,0.0004122011541631,-0.0083353763177249,-0.0182833104117789,0.3280000000000001,-0.065100154083205,0.0117378696086205,0.0,0.0034069228672662,0.0009810998302887,0.0047716956801217,0.2,伊利股份,乳制品,主板,1,False,False,False,,,,,,,24.27
600893.SH,2026-06-26,37.31,38.3,38.4,36.45,-0.0304054054054052,-0.0743772948298103,-0.042056074766355,-0.0518231628597276,-0.0474755933172664,0.1629405077680939,-0.1058761503067484,0.0418384181156111,-0.0046777546777546,-0.0052941939344553,-0.0040434013539307,0.0026286483440977,0.0,航发动力,航空,主板,1,False,False,False,,,,,,,37.31
600875.SH,2026-06-26,28.47,30.36,30.64,28.4,-0.0550945901095254,-0.0768482490272374,-0.1256142506142507,-0.0686947988223749,-0.0808419965132046,0.0151187904967603,-0.1624007060900265,0.0337064563593822,0.0076335877862596,-0.0026631770161068,-0.0044420557840589,0.0081477795774467,0.4,东方电气,电气设备,主板,1,False,False,False,,,,,,,28.47
600795.SH,2026-06-26,4.69,4.67,4.74,4.64,0.0064377682403433,-0.0249480249480248,-0.010548523206751,-0.0076174354633941,-0.0291865038294345,0.3043478260869584,-0.0731225296442685,0.0131673408894027,0.002145922746781,-0.0020861219707614,-0.0016736141107269,0.0024645830394896,0.2,国电电力,火力发电,主板,1,False,False,False,,,,,,,4.69
600760.SH,2026-06-26,40.59,39.61,40.77,38.6,0.0162744116174262,-0.0083068653799168,-0.0164768597043857,-0.0045615067686872,-0.0281568740123544,0.5784883720930242,-0.0979999999999999,0.01695077642676,-0.0082623935903854,-0.00316257353062,-0.0045052401984515,0.0037347053998854,0.0,中航沈飞,航空,主板,1,False,False,False,,,,,,,40.59
600845.SH,2026-06-26,16.36,17.06,17.06,16.32,-0.0421545667447306,-0.0693970420932877,-0.0860335195530725,-0.0532407407407405,-0.0720363017583666,0.0212765957446804,-0.1074740861974904,0.0190482605505474,-0.0011709601873536,-0.0009739358382164,-0.0026978061146663,0.0024752685035417,0.2,宝信软件,软件服务,主板,1,False,False,False,,,,,,,16.36
600900.SH,2026-06-26,26.65,26.25,26.72,26.15,0.0163996948893974,-0.0081875697804243,-0.0003750937734434,-0.0002250900360144,-0.0128898436921253,0.454545454545454,-0.0579710144927536,0.0131439916066991,0.0011441647597254,-0.0008717445788383,-0.0005972857970432,0.0016610974894234,0.2,长江电力,水力发电,主板,1,False,False,False,,,,,,,26.65
600886.SH,2026-06-26,13.06,12.98,13.18,12.85,0.0053887605850655,-0.0202550637659414,-0.0007651109410864,-0.0065419138901566,-0.0217961201408133,0.304347826086958,-0.0737588652482269,0.0118344786199091,-0.0007698229407235,-0.0015129961555763,-0.001056988521767,0.0014071422749264,0.2,国投电力,水力发电,主板,1,False,False,False,,,,,,,13.06
600905.SH,2026-06-26,3.78,3.77,3.81,3.75,0.008,-0.055,-0.0712530712530713,-0.0302719343252949,-0.0589992531740105,0.0909090909090903,-0.1147540983606556,0.0189854764483566,0.0053333333333334,-0.0007732426303854,-0.0014540445881322,0.004493327574616,0.2,三峡能源,新型电力,主板,1,False,False,False,,,,,,,3.78
600918.SH,2026-06-26,5.29,5.48,5.57,5.29,-0.0416666666666666,-0.03290676416819,0.0311890838206627,-0.0203703703703702,-0.0126913027248971,0.3518518518518525,-0.0620567375886523,0.0419001522495754,-0.007246376811594,-0.0067178743262802,-0.0044205881435264,0.0033568382265669,0.0,中泰证券,证券,主板,1,False,False,False,,,,,,,5.29
600919.SH,2026-06-26,11.09,11.18,11.25,11.0,-0.0044883303411131,-0.0237676056338027,-0.0115864527629234,-0.0094676670239373,-0.0270222846113352,0.2244897959183661,-0.0773710482529117,0.0105503487538439,0.0035906642728904,-0.000874933664712,-0.0010594012479741,0.0028474567897551,0.4,江苏银行,银行,主板,1,False,False,False,,,,,,,11.09
600938.SH,2026-06-26,27.37,28.0,28.1,26.98,-0.0129823296069239,-0.0671438309475118,-0.1084690553745927,-0.0509050558291143,-0.0959238950914976,0.0933014354066987,-0.194763165636952,0.0211623069243315,0.009736747205193,-0.0080402890284729,-0.0033987986749289,0.0144708853890824,0.4,中国海油,石油开采,主板,1,False,False,False,,,,,,,27.37
600941.SH,2026-06-26,86.82,87.7,88.36,86.02,-0.0100342075256557,-0.0408749447635882,-0.0527004909983634,-0.0259609127830008,-0.0486938990182329,0.1255886970172679,-0.0971297836938436,0.0086595380375926,0.0,-0.0006764374295377,-0.0008413084602167,0.0008413209953815,0.0,中国移动,电信运营,主板,1,False,False,False,,,,,,,86.82
600989.SH,2026-06-26,20.74,21.58,21.73,20.69,-0.0203117619272557,-0.0534002738475583,-0.0357973035797305,-0.0393700787401574,-0.0529680365296806,0.0208333333333321,-0.1193205944798302,0.0313503917471664,0.0193670288143597,-0.0014277091219723,0.005497864665028,0.0187811499780405,0.6,宝丰能源,化工原料,主板,1,False,False,False,,,,,,,20.74
600926.SH,2026-06-26,14.85,15.1,15.12,14.8,-0.0119760479041916,-0.0505115089514066,-0.0505115089514066,-0.0271226415094339,-0.052994069255787,0.0454545454545445,-0.1010895883777239,0.0115506760284122,0.0046573519627413,0.0002254755912893,-0.0001196488692436,0.0034381921207041,0.6,杭州银行,银行,主板,1,False,False,False,,,,,,,14.85
600999.SH,2026-06-26,20.48,20.7,21.5,20.44,-0.0139624458353393,0.0189054726368158,0.1022604951560819,0.0110584518167455,0.0552349546578732,0.6600000000000001,-0.0474418604651162,0.026048331122805,-0.0033702455464612,0.0031250662764309,0.0037912976370545,0.0108494372824013,0.4,招商证券,证券,主板,1,False,False,False,,,,,,,20.48
600958.SH,2026-06-26,9.39,9.7,9.83,9.38,-0.0379098360655737,-0.0369230769230768,0.019543973941368,-0.0271446332366347,-0.0133445413470631,0.2987012987012994,-0.0543806646525678,0.0368154091347066,-0.0061475409836065,-0.0051474709261594,-0.0041620216525433,0.0017176778940924,0.0,东方证券,证券,主板,1,False,False,False,,,,,,,9.39
601021.SH,2026-06-26,47.28,46.88,47.98,46.4,-0.0046315789473684,0.0302898234909565,0.0332167832167833,0.0168179276528022,0.0138960370560989,0.745283018867925,-0.0477341389728096,0.0177741188087323,-0.0130526315789473,0.0058358214049748,0.0034575207421057,0.0115235176828057,0.6,春秋航空,空运,主板,1,False,False,False,,,,,,,47.28
601012.SH,2026-06-26,12.67,12.8,13.43,12.63,0.0047581284694686,0.0047581284694686,-0.013239875389408,-0.0034607519270096,-0.0225273877488041,0.3214285714285711,-0.0865176640230713,0.0293289795386822,0.0150674068199843,0.0031584970598758,4.889765808271385e-05,0.0075762967495487,0.2,隆基绿能,电气设备,主板,1,False,False,False,,,,,,,12.67
601009.SH,2026-06-26,10.24,10.47,10.49,10.24,-0.0163304514889529,-0.0588235294117647,-0.056221198156682,-0.0321361058601133,-0.0613857392962224,0.0,-0.1210300429184549,0.0138479997750624,0.005763688760807,0.0006660904345004,-0.0003369921090441,0.0038881682655195,0.4,南京银行,银行,主板,1,False,False,False,,,,,,,10.24
601059.SH,2026-06-26,15.92,16.25,16.44,15.9,-0.0227133210558624,-0.0111801242236025,0.0351105331599479,-0.0079760717846459,0.0114358322744601,0.5409836065573769,-0.0339805825242718,0.0303666637459577,-0.0024554941682013,-0.0014469448945947,-0.0020326255232465,0.0017203026036209,0.0,信达证券,证券,主板,1,False,False,False,,,,,,,15.92
601066.SH,2026-06-26,30.25,29.6,31.4,29.6,0.023342354533153,0.04998264491496,0.214859437751004,0.0522471128426325,0.1133603238866398,0.8257575757575759,-0.0366242038216559,0.0517081215881915,0.0013531799729364,-0.0067223751588533,0.0039987034187442,0.0216920109521732,0.4,中信建投,证券,主板,1,False,False,False,,,,,,,30.25
601111.SH,2026-06-26,6.37,6.44,6.5,6.36,-0.0259938837920489,0.0511551155115512,0.0208333333333332,0.0169220945083012,0.0077519379844961,0.6499999999999998,-0.0548961424332344,0.0366068205763864,-0.0152905198776758,0.0019572800869256,-0.0039538370760497,0.0154696273968856,0.4,中国国航,空运,主板,1,False,False,False,,,,,,,6.37
601100.SH,2026-06-26,108.2,110.11,112.0,108.2,-0.0304659498207884,-0.0354786949545373,-0.0822731128074639,-0.0288299285534772,-0.0509937376111704,0.0,-0.1237447359896339,0.0181459341397936,-0.0133512544802867,-0.003652029728914,-0.0023608531214875,0.0072023558617458,0.2,恒立液压,工程机械,主板,1,False,False,False,,,,,,,108.2
601088.SH,2026-06-26,39.57,39.43,39.75,38.86,0.0043147208121827,-0.02680767338908,-0.0409597673291323,-0.0166012227247873,-0.0496205207032375,0.2350993377483444,-0.1580851063829786,0.0124638783678288,0.000761421319797,-0.001499002700948,-0.0012384213663203,0.0026463886102949,0.4,中国神华,煤炭开采,主板,1,False,False,False,,,,,,,39.57
601006.SH,2026-06-26,4.63,4.7,4.7,4.57,-0.0148936170212766,-0.0570264765784114,-0.062753036437247,-0.0374220374220375,-0.0579857578840287,0.1363636363636356,-0.0903732809430255,0.0127876070062059,0.0,-0.0006788866259334,-0.001213796700858,0.0009911024569331,0.0,大秦铁路,铁路,主板,1,False,False,False,,,,,,,4.63
601127.SH,2026-06-26,59.8,63.05,63.18,59.8,-0.0462519936204147,-0.0507936507936508,-0.077302885357198,-0.0435060780550224,-0.0788662969808996,0.0,-0.1458363090987002,0.0263754083583639,0.0055821371610844,-0.0002438748631901,-0.0038030829333924,0.0058380085182356,0.4,赛力斯,汽车整车,主板,1,False,False,False,,,,,,,59.8
601136.SH,2026-06-26,13.95,14.47,14.58,13.93,-0.0405777166437414,-0.0587044534412956,-0.0021459227467811,-0.035403125432167,-0.0292275574112734,0.0245901639344256,-0.0785997357992074,0.0396771377493021,-0.0048143053645115,-0.0057487105067938,-0.0041572496950712,0.0023298968155583,0.0,首创证券,证券,主板,1,False,False,False,,,,,,,13.95
601117.SH,2026-06-26,7.52,7.97,7.97,7.51,-0.06,-0.0505050505050505,-0.0693069306930693,-0.0583521162033557,-0.0466531440162272,0.0107526881720427,-0.1090047393364929,0.0459131134499337,-0.00375,-0.0046013574405767,-0.0051561014989877,0.0028659780364616,0.0,中国化学,建筑工程,主板,1,False,False,False,,,,,,,7.52
601138.SH,2026-06-26,70.22,75.0,75.0,70.0,-0.0879334978568644,-0.0523616734143049,-0.1006659836065573,-0.0686261506220654,-0.0563349997312262,0.0233793836344313,-0.1211514392991239,0.052080661880795,-0.0258475126639822,-0.0100475648949991,-0.0060285389369994,0.0127909362301098,0.2,工业富联,通信设备,主板,1,False,False,False,,,,,,,70.22
601155.SH,2026-06-26,10.42,10.76,10.87,10.41,-0.0215962441314554,-0.0306976744186046,-0.0413983440662373,-0.0265321375186846,-0.0555605909544094,0.0493827160493817,-0.1459016393442622,0.0128779478309317,0.0103286384976524,0.0021979457121826,0.0003988042258376,0.0062686060947601,0.4,新城控股,区域地产,主板,1,False,False,False,,,,,,,10.42
601169.SH,2026-06-26,4.94,4.99,5.01,4.94,-0.0100200400801603,-0.0313725490196077,-0.0139720558882234,-0.0159362549800796,-0.030041233064991,0.0,-0.0626185958254268,0.0125457060012482,0.0,0.0,0.0,0.0,0.0,北京银行,银行,主板,1,False,False,False,,,,,,,4.94
601225.SH,2026-06-26,20.7,20.9,21.23,20.53,-4.8306845080059446e-05,-0.0448064233307184,-0.061692579665473,-0.0290260239788358,-0.0810578045716264,0.0908695652173911,-0.2096521705929518,0.0194369783182695,0.0096130621709096,-0.0018828292176888,-0.0020229135549087,0.010082113188321,0.4,陕西煤业,煤炭开采,主板,1,False,False,False,,,,,,,20.7
601319.SH,2026-06-26,6.91,7.18,7.31,6.88,-0.0429362880886425,-0.0142653352353779,0.0390977443609021,-0.018186984938903,-0.0124339002429612,0.4494382022471911,-0.0662162162162162,0.0463511643588045,-0.0055401662049862,-0.0013876788132796,-0.0058064182197917,0.006873253603473,0.2,中国人保,保险,主板,1,False,False,False,,,,,,,6.91
601186.SH,2026-06-26,6.02,6.12,6.16,6.02,-0.019543973941368,-0.0444444444444445,-0.0444444444444445,-0.0305958132045088,-0.0442927448801396,0.0,-0.0837138508371385,0.0110523005691907,-0.0032573289902279,-0.0021439773882769,-0.0019243019765421,0.0023375866305651,0.2,中国铁建,建筑工程,主板,1,False,False,False,,,,,,,6.02
601328.SH,2026-06-26,6.51,6.6,6.62,6.51,-0.0121396054628224,-0.0468521229868228,-0.0254491017964071,-0.0210526315789474,-0.0416605329015163,0.0,-0.0920502092050209,0.018412580981368,0.0015174506828528,0.0009938598420636,0.0005958683698157,0.0011955244460517,0.6,交通银行,银行,主板,1,False,False,False,,,,,,,6.51
601288.SH,2026-06-26,6.19,6.25,6.31,6.18,-0.0095999999999999,-0.0578386605783866,-0.0282574568288853,-0.0251968503937007,-0.0438677788075376,0.021739130434784,-0.0963503649635035,0.0228875588484099,0.0,-0.003154574132492,-0.0034611314496679,0.0037825281321711,0.0,农业银行,银行,主板,1,False,False,False,,,,,,,6.19
601318.SH,2026-06-26,47.23,49.29,49.49,47.2,-0.0419878296146044,-0.0628968253968254,-0.0435398946942082,-0.0478974317622868,-0.076456785295268,0.0057361376673028,-0.1560042887776984,0.0379928363355422,-0.0002028397565922,-0.0006604815975087,-0.0023565562576237,0.0056963171657659,0.4,中国平安,保险,主板,1,False,False,False,,,,,,,47.23
601360.SH,2026-06-26,8.48,8.84,8.87,8.47,-0.0525139664804468,-0.0871905274488695,-0.094983991462113,-0.0631904551480336,-0.0751445086705202,0.0086956521739128,-0.1185031185031183,0.0298210687148743,-0.012290502793296,-0.0166947858508792,-0.0129677006792644,0.0111238596683138,0.0,三六零,互联网,主板,1,False,False,False,,,,,,,8.48
601238.SH,2026-06-26,5.06,5.27,5.27,5.05,-0.0416666666666667,-0.0664206642066421,-0.0849909584086799,-0.0481565086531228,-0.0879596250901226,0.0181818181818178,-0.1608623548922056,0.014483515179517,-0.0018939393939395,0.0005755786368525,-0.0007435891979641,0.0041452166107209,0.2,广汽集团,汽车整车,主板,1,False,False,False,,,,,,,5.06
601166.SH,2026-06-26,16.77,16.96,17.07,16.76,-0.0100354191263283,-0.0498583569405098,-0.0317551963048499,-0.0273750144994778,-0.0486725663716814,0.0074074074074059,-0.1017675415104446,0.0193407868048081,0.0011806375442737,0.0009367315372884,-0.0001281314416581,0.0024960747479401,0.4,兴业银行,银行,主板,1,False,False,False,,,,,,,16.77
601211.SH,2026-06-26,17.4,17.83,17.98,17.36,-0.0208216094541362,-0.0119250425894378,0.0277613703484937,-0.0089987470099101,-0.0002872737719047,0.4511278195488711,-0.0402647545504688,0.0338612320861993,0.0033764772087787,0.0007601179760784,-0.0001519184894247,0.0030839856960623,0.6,国泰海通,证券,主板,1,False,False,False,,,,,,,17.4
601236.SH,2026-06-26,6.76,6.97,7.08,6.76,-0.0397727272727272,-0.0411347517730497,0.0119760479041917,-0.0295722078667814,-0.0215660732378059,0.2068965517241381,-0.0637119113573406,0.0377601861806666,-0.0099431818181818,-0.006652824897371,-0.0042415488374139,0.0041694888063887,0.2,红塔证券,证券,主板,1,False,False,False,,,,,,,6.76
601336.SH,2026-06-26,59.6,62.58,63.85,59.59,-0.060529634300126,-0.0436456996148908,0.0356211989574284,-0.040319464124694,-0.033189501346397,0.3639417693169093,-0.0870098039215686,0.0597688336683958,-0.0135561160151324,-0.007128370459834,-0.0053355127536442,0.0112663705162244,0.4,新华保险,保险,主板,1,False,False,False,,,,,,,59.6
601390.SH,2026-06-26,4.22,4.33,4.37,4.21,-0.0298850574712643,-0.0643015521064301,-0.0643015521064301,-0.0478339350180504,-0.0653377630121816,0.0217391304347821,-0.109704641350211,0.0253254387080076,-0.0045977011494251,-0.0037765562452923,-0.0035696077809832,0.0011083924025424,0.0,中国中铁,建筑工程,主板,1,False,False,False,,,,,,,4.22
601398.SH,2026-06-26,7.15,7.24,7.25,7.14,-0.0055632823365785,-0.0311653116531164,-0.0013966480446927,-0.0107913669064747,-0.0262835353397794,0.1842105263157902,-0.0809768637532133,0.0171342136158708,0.0069541029207231,-0.0004720674629926,-0.0008434515268334,0.0062354655388909,0.6,工商银行,银行,主板,1,False,False,False,,,,,,,7.15
601229.SH,2026-06-26,8.89,8.93,8.94,8.77,0.0,-0.0252192982456138,0.005656108597285,-0.0073693613220185,-0.0149584487534625,0.3043478260869572,-0.055260361317747,0.0183965540571595,0.0044994375703035,0.0004033212953643,-0.0002195256183026,0.003353076677155,0.4,上海银行,银行,主板,1,False,False,False,,,,,,,8.89
601377.SH,2026-06-26,6.0,6.17,6.28,5.98,-0.0369181380417336,-0.0353697749196141,0.0309278350515462,-0.0256576810652809,-0.015263417035943,0.3559322033898305,-0.0595611285266457,0.0423537509126749,-0.0096308186195827,-0.0064257069567954,-0.004542709397445,0.0043458438882563,0.0,兴业证券,证券,主板,1,False,False,False,,,,,,,6.0
601600.SH,2026-06-26,8.4,8.87,8.87,8.33,-0.0454545454545455,-0.0759075907590758,-0.1044776119402985,-0.0716180371352784,-0.1261832934567773,0.044871794871795,-0.2411924119241192,0.0490569709092303,0.0079545454545453,-0.0083495849584958,-0.0072617480168375,0.0101903778967512,0.2,中国铝业,铝,主板,1,False,False,False,,,,,,,8.4
601601.SH,2026-06-26,28.43,30.1,30.21,28.35,-0.0554817275747508,-0.0706113108859104,-0.0517011340893929,-0.0557954168050482,-0.0868210580413066,0.0216216216216211,-0.166031094162511,0.0427606810983652,0.0,0.0001982400377346,-0.0005399366526337,0.0048341207058942,0.4,中国太保,保险,主板,1,False,False,False,,,,,,,28.43
601607.SH,2026-06-26,15.29,15.81,15.84,15.25,-0.0310519645120406,-0.0526641883519207,-0.0389692017598994,-0.0328905755850729,-0.0434184184184183,0.037735849056603,-0.0671140939597316,0.0165504673096516,0.0019011406844107,0.0014598184767944,-0.0008816454327817,0.0030095383220871,0.4,上海医药,医药商业,主板,1,False,False,False,,,,,,,15.29
601618.SH,2026-06-26,2.47,2.52,2.55,2.47,-0.0198412698412697,-0.0608365019011405,-0.0749063670411983,-0.0396578538102643,-0.0619065704519559,0.0,-0.1083032490974729,0.0144060824377951,0.0,-0.0013071895424836,-0.0022768718196939,0.0018603753705496,0.0,中国中冶,建筑工程,主板,1,False,False,False,,,,,,,2.47
601689.SH,2026-06-26,52.75,56.1,56.1,52.72,-0.0632214526727047,-0.0908307480179249,-0.153290529695024,-0.0760850527200758,-0.1073392787639823,0.0032751091703058,-0.1665349976299573,0.0235893532779919,-0.0037293553542887,-0.0007189479734217,-0.0043934503358644,0.0068853506059302,0.2,拓普集团,汽车配件,主板,1,False,False,False,,,,,,,52.75
601688.SH,2026-06-26,20.41,21.33,21.5,20.39,-0.0462616822429905,-0.0390772128060262,0.0439897698209719,-0.0299429657794676,-0.0088865148351381,0.375,-0.0726942298955021,0.0514515188490993,-0.0032710280373832,-0.0042462278165848,-0.0039047129969235,0.001455750644552,0.0,华泰证券,证券,主板,1,False,False,False,,,,,,,20.41
601633.SH,2026-06-26,15.1,15.6,15.66,15.1,-0.036375239310785,-0.087061668681983,-0.1444759206798866,-0.0603609209707529,-0.0983459724129692,0.0,-0.1726027397260274,0.0059644164310435,-0.0044671346522017,-0.0017363677337296,-0.0036899965905445,0.0038183121262989,0.2,长城汽车,汽车整车,主板,1,False,False,False,,,,,,,15.1
601615.SH,2026-06-26,11.39,11.9,12.15,11.39,-0.0298126064735945,-0.044463087248322,-0.0686835650040883,-0.0443027353582816,-0.060928353532855,0.0,-0.1258633921719109,0.032260356087211,0.0136286201022146,0.0028664274327862,0.0002529937963258,0.0071292478997227,0.2,明阳智能,电气设备,主板,1,False,False,False,,,,,,,11.39
601628.SH,2026-06-26,35.04,36.61,37.09,35.0,-0.0501490918948225,-0.0315091210613598,0.0397626112759643,-0.0288248337028824,-0.0220758561022579,0.4067085953878405,-0.0747293372062317,0.0492838337319443,-0.0075901328273244,-0.0051394210707092,-0.0073740434152743,0.0048231141559867,0.2,中国人寿,保险,主板,1,False,False,False,,,,,,,35.04
601668.SH,2026-06-26,4.4,4.44,4.47,4.39,-0.009009009009009,-0.037199124726477,-0.0455531453362255,-0.0239574090505766,-0.0457601387985251,0.0333333333333355,-0.0833333333333332,0.0111115967856075,0.0,-0.0007440476190476,-0.0008765360983103,0.0010738432095513,0.0,中国建筑,建筑工程,主板,1,False,False,False,,,,,,,4.4
601699.SH,2026-06-26,14.9,15.8,15.85,14.86,-0.0509554140127388,-0.0936739659367397,-0.1088516746411482,-0.0701447828257614,-0.1077310018563985,0.0158102766798422,-0.1857923497267759,0.026701188486978,0.0063694267515923,-0.0032601833370103,-0.0028987442175003,0.0062199962843132,0.2,潞安环能,煤炭开采,主板,1,False,False,False,,,,,,,14.9
601698.SH,2026-06-26,29.35,28.0,30.41,27.02,0.048963545389564,0.0159576309321887,-0.0488998347321688,0.0077806849474992,-0.0421080802344633,0.6265125033611189,-0.1485102555919811,0.038352065817436,0.0007147962830593,-0.0059748333399177,-0.0068433310457591,0.0040969350786065,0.2,中国卫通,电信运营,主板,1,False,False,False,,,,,,,29.35
601788.SH,2026-06-26,14.51,15.0,15.19,14.51,-0.0371599203715992,-0.033311125916056,0.0225510923185341,-0.0238159311087191,-0.0109740304001089,0.2615384615384613,-0.0620555914673561,0.0391198201148514,-0.0046449900464499,-0.0031078413554861,-0.0007613120819919,0.003209671406318,0.4,光大证券,证券,主板,1,False,False,False,,,,,,,14.51
601669.SH,2026-06-26,4.78,4.87,4.95,4.77,-0.006237006237006,-0.0401606425702811,-0.0323886639676113,-0.0248878008975925,-0.0270710360268674,0.0285714285714304,-0.0981132075471697,0.0178941604264344,0.0124740124740125,0.0014531958537489,-0.0027238002711114,0.0079326854963442,0.2,中国电建,建筑工程,主板,1,False,False,False,,,,,,,4.78
601728.SH,2026-06-26,5.32,5.35,5.37,5.24,-0.0074626865671642,-0.0431654676258991,-0.0633802816901407,-0.025997803002563,-0.0640394088669948,0.1568627450980394,-0.1515151515151513,0.0125484817536204,-0.0018656716417911,-0.0024771781168369,-0.0021905322222148,0.0028796956590716,0.2,中国电信,电信运营,主板,1,False,False,False,,,,,,,5.32
601799.SH,2026-06-26,97.91,109.27,109.27,97.91,-0.1000091920213255,-0.1323881258307487,-0.1415921444853586,-0.0953859230925586,-0.13257260307954,0.0,-0.190893314602099,0.0428469906508675,0.0044121702362347,0.0017733770080971,-0.0020568822759908,0.0049857720751224,0.4,星宇股份,汽车配件,主板,1,False,False,False,,,,,,,97.91
601818.SH,2026-06-26,2.97,3.0,3.02,2.97,-0.0132890365448503,-0.0450160771704178,-0.0357142857142857,-0.02431011826544,-0.0437862202189308,0.0,-0.0804953560371516,0.0119854494378101,-0.0033222591362125,-0.0032757223013414,-0.0019654333808048,0.001605142819897,0.0,光大银行,银行,主板,1,False,False,False,,,,,,,2.97
