ts_code,trade_date,close,open,high,low,ret_close_1d,ret_close_3d,ret_close_5d,close_ma5_ratio,close_ma10_ratio,close_range_pos_5d,close_drawdown_10d,close_vol_5d,overnight_prev_1d,overnight_prev_3d_mean,overnight_prev_5d_mean,overnight_prev_5d_std,overnight_positive_rate_5d,name,industry,market
002202.SZ,2026-06-26,23.33,22.51,23.9,22.26,0.06529680365296797,0.07264367816091943,0.03734993330369063,0.04040313949339991,0.055035499479943795,0.8006993006993005,-0.02384937238493723,0.043691739548023426,0.02785388127853894,0.003216489990226464,-0.0007728087085668411,0.01497454673785343,0.2,金风科技,电气设备,主板
002179.SZ,2026-06-26,42.69,43.03,43.87,42.19,0.008266414737836403,0.028674698795180698,0.04683668464933777,0.010414201183431837,0.058884810000991994,0.6488095238095238,-0.026897652154091678,0.027121060313062433,0.016296646197449194,0.004054568588998886,0.006059733042316684,0.009636589315137998,0.8,中航光电,元器件,主板
002180.SZ,2026-06-26,14.55,13.2,14.55,12.8,0.09977324263038545,0.006224066390041472,0.03045325779036845,0.027252188647274966,0.027905333804309373,0.8620689655172417,-0.04150197628458496,0.06071182993025544,-0.0022675736961451642,-0.0026497972926544655,-0.0024211766074965667,0.002025173712238885,0.0,奔图科技,IT设备,主板
002230.SZ,2026-06-26,39.12,41.28,41.43,39.09,-0.06142034548944342,-0.07408284023668643,-0.08190565594930777,-0.06648212666443953,-0.06160046056419122,0.005464480874315857,-0.12247644683714676,0.03615412159919879,-0.009596928982725461,-0.0035902126343044425,-0.006039807563348076,0.00446887717719748,0.0,科大讯飞,软件服务,主板
002252.SZ,2026-06-26,4.31,4.44,4.47,4.31,-0.03363228699551579,-0.06038805319380858,-0.06649339397877418,-0.03897609703888694,-0.06969716592199282,0.0,-0.14092086904524626,0.015053840626704373,-0.004484304932735328,-0.0020357675308438536,-0.0012147917873909675,0.00427673175198011,0.4,上海莱士,生物制药,主板
002241.SZ,2026-06-26,22.33,23.31,23.35,22.31,-0.06373165618448651,-0.03207628955353281,-0.06647157190635467,-0.04409246575342474,-0.04702970297029707,0.009478672985781774,-0.08558558558558571,0.035724185623368,-0.02264150943396237,-0.011826506486851315,-0.00886726655686738,0.007641052384316696,0.2,歌尔股份,元器件,主板
002271.SZ,2026-06-26,11.9,12.2,12.43,11.86,-0.02857142857142858,-0.009159034138218058,-0.018961253091508645,-0.01701635552618519,-0.0318118948824343,0.10112359550561796,-0.08461538461538454,0.029014781064648377,-0.004081632653061273,0.00029356771613727367,0.0019446293756631094,0.00634142569724365,0.4,东方雨虹,其他建材,主板
002304.SZ,2026-06-26,39.22,40.09,40.5,39.2,-0.02364948966890723,-0.03588987217305806,-0.04411406288081898,-0.025832091405861846,-0.05105250423421237,0.007462686567162695,-0.11547135769057293,0.013233852008506757,-0.00199153597211843,-0.003155053235435301,-0.003643425961896485,0.0015542406013668336,0.0,洋河股份,白酒,主板
002352.SZ,2026-06-26,30.82,31.27,31.41,30.78,-0.014705882352941235,-0.01721938775510201,-0.02313787638668785,-0.014075495841330832,-0.03825750483679713,0.0283687943262406,-0.11538461538461542,0.01317034391293136,-0.00031969309462920315,-0.0015946596029716338,-0.001333443596057915,0.0017139592335169243,0.0,顺丰控股,仓储物流,主板
002410.SZ,2026-06-26,8.02,8.33,8.34,8.0,-0.0441001191895114,-0.08132875143184426,-0.08656036446469251,-0.05780075187969935,-0.07837278786485868,0.020618556701030476,-0.12349726775956293,0.020245870699210487,-0.00715137067938032,-0.0020109176257923447,-0.0037037896734355646,0.0040886178747865706,0.2,广联达,软件服务,主板
002311.SZ,2026-06-26,43.56,43.1,44.49,42.6,0.013258897418004123,0.027358490566037785,0.05728155339805818,0.02716468590831922,0.027237354085603238,0.7692307692307694,-0.03307436182019963,0.02229718346210098,0.0025587345894393376,-0.002367700386450955,-0.0020031445037152597,0.004202823251201829,0.2,海大集团,饲料,主板
002459.SZ,2026-06-26,7.9,8.05,8.44,7.88,-0.018633540372670843,-0.02106567534076831,-0.05162064825930368,-0.025172754195459057,-0.054571565342268924,0.031250000000000736,-0.1299559471365639,0.022633618448889538,0.0,-0.004964839230234497,-0.007029849360256524,0.004047494682036688,0.0,晶澳科技,电气设备,主板
002422.SZ,2026-06-26,35.6,37.39,37.92,35.6,-0.051425526245670095,-0.04583221656392389,-0.008908685968819552,-0.036222859927446005,-0.027402125508837916,0.0,-0.09552845528455278,0.029306408016234745,-0.0037303490540900874,-0.009331497685822051,-0.008724929779740398,0.0047747414834551,0.0,科伦药业,化学制药,主板
002460.SZ,2026-06-26,63.38,68.3,68.8,63.3,-0.0728496196606202,-0.06794117647058817,-0.0862168396770473,-0.0771963542121662,-0.09200309446720711,0.008456659619450881,-0.13745236799129013,0.058123841253467735,-0.0008777062609713893,-0.003374247110562667,-0.008467073841698137,0.017316130795389965,0.2,赣锋锂业,小金属,主板
002415.SZ,2026-06-26,33.32,34.42,34.67,33.25,-0.03252032520325199,0.06080865966252791,0.03157894736842115,0.003433114497380041,0.02890316205533594,0.5088495575221241,-0.06246482836240852,0.05009973684322329,-0.0005807200929150991,-0.00157308290743563,-0.0035124812819152806,0.0034040332632862755,0.0,海康威视,IT设备,主板
002371.SZ,2026-06-26,813.37,795.0,828.0,782.17,0.019260651629072756,0.08813495832720175,0.12805114834128495,0.049799557555247675,0.11104129472365698,0.8632710280373832,-0.017669082125603808,0.013438746739698689,-0.003759398496240629,-0.006926574856643016,0.0020962354935836203,0.017660150522001372,0.6,北方华创,半导体,主板
002463.SZ,2026-06-26,147.28,152.98,155.25,143.26,-0.04974514484805481,0.06339350180505421,-0.0041920216362407725,0.009624612684745903,0.03468382709371043,0.5269210663878724,-0.05789036013561066,0.05651929890342419,-0.012968578617975512,-0.0027392052165342204,0.0005542790065018455,0.008411412927390628,0.6,沪电股份,元器件,主板
002466.SZ,2026-06-26,58.92,64.1,65.0,58.89,-0.08849009900990101,-0.03913894324853229,-0.05242843357992921,-0.06766251028546111,-0.06832592780000313,0.0383747178329575,-0.12633451957295372,0.06941781041851315,-0.00835396039603975,-0.0034399284288023635,-0.013485974186398542,0.01867644191774895,0.0,天齐锂业,小金属,主板
002493.SZ,2026-06-26,11.38,12.02,12.26,11.24,-0.02818104184457726,-0.036409822184589324,0.015165031222123204,-0.03771351259935729,-0.028844512715480386,0.24712643678161003,-0.10323089046493295,0.047829103960587614,0.026473099914602782,0.004422800226991819,0.0005373329023240281,0.013430575504583602,0.2,荣盛石化,化纤,主板
002555.SZ,2026-06-26,18.41,18.76,19.07,18.01,-0.029008438818565407,0.0383530738860689,0.05380652547223819,0.005241891449164537,0.021245908914406364,0.5550847457627115,-0.0539568345323741,0.037226413914466655,-0.010548523206751037,-0.007973788507043259,-0.009259540045958614,0.0021620269667316414,0.0,三七互娱,互联网,主板
002594.SZ,2026-06-26,78.2,81.51,81.8,78.2,-0.048661800486618056,-0.07999999999999996,-0.11267445818676947,-0.06075091883062278,-0.0948550263325425,0.0,-0.14907508161044614,0.016507549495053814,-0.008394160583941601,-0.006759638161834077,-0.008172865069777968,0.00252143260831626,0.0,比亚迪,汽车整车,主板
002709.SZ,2026-06-26,50.01,55.21,55.95,49.96,-0.09402173913043488,-0.07457438934122873,-0.031001743848091512,-0.07903944606091862,-0.05088155472471578,0.11764705882352883,-0.12124406958355294,0.06904749493002835,0.00018115942028984477,-0.003790348476975569,-0.007684427797611604,0.008040645403271308,0.2,天赐材料,化工原料,主板
002603.SZ,2026-06-26,14.66,15.22,15.3,14.65,-0.03742613263296124,-0.050518134715025864,-0.023968042609853524,-0.034637165810615156,-0.033300362677217366,0.03418803418803498,-0.07156428119062697,0.024723180032131822,-0.0006565988181220783,-0.005796866928011735,-0.00414257198404957,0.0054444994182519385,0.0,以岭药业,中成药,主板
002601.SZ,2026-06-26,17.37,17.36,17.79,17.2,-0.0034423407917383297,0.03392857142857153,0.12209302325581395,0.01000116292592157,0.06728110599078363,0.7816593886462883,-0.027979854504756596,0.0459379130711804,-0.004016064257028162,-0.0073486727246929355,0.0001947708076106336,0.00984679177820425,0.4,龙佰集团,化工原料,主板
002648.SZ,2026-06-26,24.87,25.55,26.65,24.82,-0.031542056074766345,-0.012311358220810087,0.14872979214780613,0.0005632442870935339,0.044562980385568496,0.6433566433566434,-0.07580824972129319,0.05100756135298453,-0.005062305295950087,0.013286384989337985,0.0277958109277592,0.04101495756590955,0.4,卫星化学,化工原料,主板
002812.SZ,2026-06-26,62.86,67.57,68.25,62.76,-0.07924417753039403,-0.08646998982706011,-0.07149187592319062,-0.07945991857774659,-0.08198732365569417,0.010266940451745523,-0.13296551724137928,0.05450404713046519,-0.010253405595429976,-0.003754262869654782,-0.004695633831133495,0.005077003246480121,0.0,恩捷股份,电气设备,主板
002736.SZ,2026-06-26,9.99,10.4,10.52,9.98,-0.045845272206303744,-0.03103782735208538,0.014213197969543234,-0.02707440592130894,-0.014890050290898182,0.2307692307692306,-0.056657223796033995,0.03768033719539316,-0.006685768863419317,-0.004171940514681838,-0.0012950718515548853,0.004183083983680912,0.4,国信证券,证券,主板
002714.SZ,2026-06-26,33.56,33.03,34.6,32.38,0.03708281829419047,0.016353725015142206,-0.0020814748736247557,0.014387619393060103,-0.009737385659486564,0.541795665634676,-0.05809710917765931,0.024816518203685155,0.0207045735475897,0.0037219283500229774,0.0025770886546066405,0.010678942657517874,0.6,牧原股份,农业综合,主板
002821.SZ,2026-06-26,152.5,152.51,158.5,150.25,0.015549562148303497,0.19697029158981194,0.2446439502142419,0.09734334973951575,0.19998898370769047,0.8492272898605352,-0.03785488958990535,0.03859089231975169,0.015616155562214962,0.008372335438482667,0.0031810788427536485,0.0075479116381197125,0.6,凯莱英,生物制药,主板
